,movieId,title,userId,rating,timestamp
97686,115819,Mr Hublot (2013),599,3.0,1498531519
97687,115828,Copenhagen (2014),414,4.5,1485656979
97691,115969,Generation War (2013),339,4.0,1494291480
97692,116044,Christmas in Connecticut (1992),599,1.5,1519255613
97693,116138,Leviathan (2014),298,2.0,1474818441
97694,116169,Reign of Assassins (2010),599,2.5,1498530591
97695,116207,Zulu (2013),448,1.5,1461356501
97696,116411,Tangerines (2013),105,4.5,1446572972
97697,116413,Life Partners (2014),448,3.0,1437769085
97698,116419,Drive Hard (2014),448,1.5,1421591835
97699,116505,New Kids Nitro (2011),318,3.0,1447159757
97700,116529,Stalingrad (2013),534,3.0,1459787996
97703,116718,Volga - Volga (1938),89,3.5,1520409655
97704,116724,You Are the Apple of My Eye (2011),534,4.0,1459787997
97705,116738,DeadHeads (2011),89,3.5,1520409582
97762,116817,Rudderless (2014),89,4.5,1520409357
97786,116849,Sex Ed (2014),448,2.5,1448816824
97799,116941,Jetsons: The Movie (1990),599,2.0,1519327922
97800,116963,Ski School (1991),599,1.5,1519256227
97804,116985,The Longest Week (2014),448,1.5,1435998508
97805,117107,Miss Meadows (2014),448,2.5,1448310216
97808,117133,Painted Skin (2008),509,3.5,1435998832
97829,117364,Virunga (2014),318,4.0,1536152670
97830,117368,The Madagascar Penguins in a Christmas Caper (2005),21,3.5,1418063202
97831,117444,Song of the Sea (2014),105,3.0,1446571659
97835,117511,Hello Ladies: The Movie (2014),448,3.0,1441225425
97859,117531,Watermark (2014),318,5.0,1426251739
97866,117572,Hit by Lightning (2014),21,2.5,1419794255
97878,117630,Double Trouble (1992),599,1.0,1519373031
97879,117646,Dragonheart 2: A New Beginning (2000),210,4.5,1527266159
97880,117849,La Belle Verte (1996),318,4.5,1428013151
97886,117867,'71 (2014),610,4.0,1493849881
97887,117877,The Rabbi's Cat (Le chat du rabbin) (2011),567,3.0,1525287604
97903,117922,Ice Age: A Mammoth Christmas (2011),21,3.5,1418063173
97904,118082,The Voices (2014),610,3.5,1493848458
97905,118166,Courier (1987),105,3.5,1447579841
97906,118198,The Green Prince (2014),233,2.5,1529333522
97907,118248,Dying of the Light (2014),448,1.5,1466434602
97908,118270,Hellbenders (2012),89,5.0,1520409402
97909,118290,Omega Doom (1996),599,2.0,1519337287
97910,118326,By the Gun (2014),448,2.0,1436700869
97911,118354,Kill the Messenger (2014),448,3.0,1453137366
97912,118512,Bring It On: In It To Win It (2007),448,1.5,1483821302
97913,118530,Fans (1999),89,4.5,1520409207
97939,118706,Black Sea (2015),305,4.0,1513199649
97940,118784,Good Copy Bad Copy (2007),318,3.5,1418982971
97941,118814,Playing It Cool (2014),448,2.0,1441045203
97942,118834,National Lampoon's Bag Boy (2007),89,5.0,1520409188
97943,118862,Closer to the Moon (2013),89,4.0,1520409021
97948,118894,Scooby-Doo! Abracadabra-Doo (2010),89,5.0,1520409061
97949,118896,Mommy (2014),105,4.0,1526207013
97957,118930,Bill Burr: I'm Sorry You Feel That Way (2014),111,4.5,1517441102
97965,119068,"Men, Women & Children (2014)",448,2.0,1445682187
98014,119153,Bill Burr: You People Are All the Same (2012),111,4.5,1517441167
98021,119167,Paradox (2010),210,3.5,1533667562
98022,119218,The Punisher: Dirty Laundry (2012),599,2.5,1519243660
98025,119714,Corner Gas: The Movie (2014),89,3.5,1520409550
98026,119828,A Man Called Blade (1977),599,3.0,1519354487
98027,119964,A Merry Friggin' Christmas (2014),21,2.0,1419794135
98028,120130,Into the Forest of Fireflies' Light (2011),523,5.0,1503126480
98029,120138,PK (2014),105,5.0,1526207544
98043,120625,The Fool (2014),105,4.5,1526208297
98051,120761,By the Law (1926),318,3.5,1427578797
98052,120783,Son of a Gun (2014),448,2.5,1461945772
98062,120807,John Mulaney: New In Town (2012),525,4.0,1476482591
98063,120813,Patton Oswalt: My Weakness Is Strong (2009),89,4.5,1520409367
98064,120827,The Hound of the Baskervilles (1988),599,3.0,1519185679
98065,120919,Man on High Heels (2014),596,3.0,1535832841
98066,121007,Space Buddies (2009),89,4.0,1520408968
98067,121035,Houdini (2014),599,2.0,1498531204
98070,121099,101 Dalmatians II: Patch's London Adventure (2003),517,2.5,1492339389
98071,121129,The Hungover Games (2014),537,2.5,1424317054
98072,121169,The Duke of Burgundy (2014),318,3.5,1433057149
98073,121171,Red Army (2014),256,4.0,1446999522
98078,121253,The Town that Dreaded Sundown (2014),317,3.0,1430365237
98079,121338,Carry on Cabby (1963),89,4.5,1520409119
98080,121342,Carry on Cruising (1962),89,3.5,1520409121
98081,121372,Bill Burr: Let It Go (2010),111,4.5,1517440334
98082,121374,Bill Burr: Why Do I Do This? (2008),111,4.5,1517440588
98083,121469,Killer Movie (2008),89,4.5,1520409500
98084,121715,Sebastian Maniscalco: What's Wrong with People? (2012),111,3.5,1516155084
98085,121781,Stuart Little 3: Call of the Wild (2005),89,5.0,1520409168
98086,122092,Guy X (2005),89,5.0,1520409152
98087,122246,Tooth Fairy 2 (2012),567,0.5,1525289785
98088,122260,The Diary of Anne Frank (2009),599,2.5,1519244443
98089,122433,The Deadly Bees (1967),599,1.0,1519242306
98090,122490,Wicked Blood (2014),448,1.5,1474301155
98091,122627,Oblivion 2: Backlash (1996),599,0.5,1519358228
98182,122888,Ben-hur (2016),567,0.5,1525289924
98460,122932,Elsa & Fred (2014),448,2.0,1463332542
98461,123200,Jim Jefferies: I Swear to God (2009),111,4.5,1516468597
98462,123310,Tornado! (1996),599,2.0,1519371125
98463,123545,The Blue Lagoon (1949),177,3.0,1435720217
98464,123553,In the Name of the King III (2014),210,1.0,1522173402
98467,124273,Kevin Smith: Too Fat For 40 (2010),89,4.5,1520408923
98468,124404,"Snowflake, the White Gorilla (2011)",89,5.0,1520409348
98469,124484,Kenny & Company (1976),514,3.0,1533946674
98470,124851,Delirium (2014),598,5.0,1430616773
98471,124853,Why Man Creates (1968),318,4.0,1429299165
98472,124859,The Gambler (2014),448,2.0,1448298599
98473,125221,The Beast of Hollow Mountain (1956),448,0.5,1492366231
98474,125914,Mortdecai (2015),533,3.0,1424753585
98478,125970,Halloweentown (1998),89,3.5,1520409057
98481,126088,A Flintstones Christmas Carol (1994),89,5.0,1520409176
98482,126090,Hedgehog in the Fog (1975),105,4.5,1446573130
98483,126142,The Cave of the Golden Rose (1991),509,4.0,1435998617
98484,126420,American Heist (2015),448,1.5,1447856998
98485,126426,Solyaris (1968),105,4.0,1446574318
98488,126482,Strange Magic (2015),382,3.0,1515248933
98495,126577,"Daddy, I'm A Zombie (2012)",89,4.0,1520409070
98496,126921,The Fox and the Hound 2 (2006),89,5.0,1520409407
98512,127114,The End of the Tour (2015),318,4.0,1447871076
98513,127116,Experimenter (2015),111,4.5,1517017782
98514,127130,Mistress America (2015),414,4.0,1519593351
98515,127132,Zipper (2015),448,2.0,1498995013
98516,127134,A Walk in the Woods (2015),89,3.5,1520409574
98519,127146,Kurt Cobain: Montage of Heck (2015),50,3.0,1514240116
98522,127164,"What Happened, Miss Simone? (2015)",525,3.5,1476477337
98523,127172,A Story of Children and Film (2013),318,3.5,1422789148
98524,127180,"Story of Film: An Odyssey, The (2011)",318,4.0,1422789138
98525,127184,Eden (2014),119,4.0,1440881447
98526,127194,The D Train (2015),448,2.0,1472404409
98541,127212,The Stanford Prison Experiment (2015),184,4.5,1537099621
98544,127319,The Loft (2014),448,1.5,1457787868
98545,127323,Vice (2015),292,1.0,1454617042
98546,127390,Family Guy Presents: Blue Harvest (2007),111,4.0,1517441199
98547,128087,Trinity and Sartana Are Coming (1972),89,5.0,1520409504
98548,128089,Kevin Hart: I'm a Grown Little Man (2009),89,4.5,1520409186
98549,128097,Jim Norton: American Degenerate (2013),111,4.0,1516156131
98550,128099,Jim Jefferies: BARE (2014),111,4.5,1517440338
98551,128197,Hard Promises (1991),599,2.0,1519140977
98570,128366,Patton Oswalt: Tragedy Plus Comedy Equals Time (2014),89,4.0,1520409004
98571,128488,Wild Card (2015),119,3.0,1439836951
98579,128542,Wyrmwood (2015),534,3.5,1459787996
98580,128592,The Boy Next Door (2015),448,1.0,1459258497
98581,128594,Boy Meets Girl (2015),89,4.0,1520409028
98587,128695,The Dark Valley (2014),50,2.5,1514240283
98588,128736,I'm Here (2010),599,3.5,1519135939
98589,128832,The Last Five Years (2014),563,3.5,1448253520
98590,128838,Crimson Peak (2015),610,3.5,1493848037
98591,128842,Dragonheart 3: The Sorcerer's Curse (2015),210,4.0,1527266156
98594,128900,The Natural Love (1996),318,4.5,1424455758
98595,128902,The Forgotten Space (2010),318,4.0,1424456176
98596,128908,Cloudburst (2011),596,4.0,1535829345
98597,128914,Tom Segura: Completely Normal (2014),111,5.0,1516154005
98598,128944,"Honey, We Shrunk Ourselves (1997)",89,3.5,1520408966
98605,128991,Johnny Express (2014),318,4.5,1426937105
98606,129011,Eddie Izzard: Glorious (1997),89,3.5,1520409650
98607,129229,Northmen - A Viking Saga (2014),509,2.0,1435997905
98608,129250,Superfast! (2015),448,0.5,1447868930
98609,129313,Reality (2014),610,4.0,1479543234
98610,129333,Julia (2014),448,1.5,1479379007
98625,129514,George Carlin: It's Bad for Ya! (2008),105,5.0,1526207655
98626,129657,Tracers (2015),448,1.0,1462213497
98627,129659,"McFarland, USA (2015)",448,3.5,1473508483
98630,129779,Ghost in the Shell Arise - Border 1: Ghost Pain (2013),599,2.5,1498526262
98634,130050,Digging Up the Marrow (2014),610,3.0,1493850111
98635,130052,Clown (2014),610,3.5,1493848925
98636,130073,Cinderella (2015),509,4.0,1435997996
98637,130083,Kidnapping Mr. Heineken (2015),448,2.0,1465066042
98640,130444,Ruby Red (2013),210,4.0,1537632310
98644,130452,While We're Young (2014),89,4.0,1520409382
98645,130482,Too Late for Tears (1949),329,4.0,1523468254
98652,130498,La vérité si je mens ! (1997),560,3.5,1469653146
98668,130578,"Gunman, The (2015)",119,4.0,1441486270
98675,130686,The Final Girls (2015),382,3.0,1515248368
98676,130840,Spring (2015),610,4.5,1493848621
98677,130842,Power/Rangers (2015),393,4.0,1430506958
98678,130970,George Carlin: Life Is Worth Losing (2005),105,5.0,1526207611
98679,130976,Legend No. 17 (2013),105,4.5,1447411141
98680,130978,Love and Pigeons (1985),105,5.0,1446621891
98689,131023,That Sugar Film (2014),119,4.5,1459195846
98690,131098,Saving Santa (2013),89,5.0,1520409448
98691,131104,The Brain (1969),89,4.5,1520409483
98692,131130,Tom and Jerry: A Nutcracker Tale (2007),89,5.0,1520409323
98693,131237,What Men Talk About (2010),105,5.0,1446618937
98694,131439,Kill Me Three Times (2014),89,3.0,1520408675
98695,131480,Poker Night (2014),448,2.0,1478185468
98696,131578,Reckless Kelly (1994),599,2.5,1519253267
98697,131610,Willy/Milly (1986),89,5.0,1520409458
98703,131724,The Jinx: The Life and Deaths of Robert Durst (2015),2,5.0,1445714851
98704,131739,Batman vs. Robin (2015),497,3.0,1429127171
98705,131749,Libre et assoupi (2014),125,3.0,1474414744
98706,131796,Woman in Gold (2015),305,4.0,1460134782
98709,131920,The Road Within (2014),125,4.5,1474295590
98710,131934,The Malibu Bikini Shop (1986),382,1.0,1515163786
98718,132084,Let It Be Me (1995),599,2.5,1519142705
98719,132153,Buzzard (2015),89,5.0,1520409343
98724,132333,Seve (2014),448,5.0,1436031040
98725,132335,Breathe (2014),567,1.0,1525289520
98726,132362,Patlabor 2: The Movie (1993),599,3.5,1498531434
98731,132454,Girltrash: All Night Long (2014),596,3.5,1535833188
98732,132462,Sword of Vengeance (2014),448,1.0,1454257367
98733,132488,Lovesick (2014),448,2.0,1448121361
98734,132496,Danny Collins (2015),89,4.5,1520409189
98735,132584,The Even Stevens Movie (2003),89,3.5,1520409081
98736,132618,Kite (2014),448,1.5,1475668755
98745,132888,Comedy Central Roast of James Franco (2013),365,3.0,1489797059
98746,133115,We Could Be King (2014),317,4.0,1430611255
98747,133195,Hitman: Agent 47 (2015),448,1.5,1482072450
98748,133217,B/W (2015),125,3.5,1474636359
98749,133281,Ricki and the Flash (2015),448,2.0,1467568187
98750,133365,Partisan (2015),448,2.0,1465066061
98751,133377,Infini (2015),448,1.5,1474972054
98761,133545,Just Before I Go (2014),448,1.0,1459512439
98762,133645,Carol (2015),596,4.0,1535828766
98765,133716,Bootleggers (1961),105,4.5,1526208028
98773,133780,Güeros (2014),153,3.0,1525549620
98774,133782,Maggie (2015),448,2.0,1467482303
98775,133798,Hot Pursuit (2015),448,1.5,1468076797
98778,133832,The Green Inferno (2014),610,3.5,1493848796
98779,133867,Barely Lethal (2015),89,4.5,1520409360
98780,133879,Carry On Don't Lose Your Head (1966),89,4.0,1520409103
98781,134004,What Love Is (2007),89,5.0,1520409359
98782,134019,The Monkey King (1964),318,3.5,1444136221
98783,134021,5 to 7 (2014),448,2.5,1487534496
98784,134041,Afonya (1975),105,4.0,1447579826
98785,134095,My Love (2006),105,5.0,1526208073
98786,134109,Radio Day (2008),105,5.0,1446610523
98835,134158,Return to Sender (2015),448,1.5,1459596384
98843,134184,Elections Day (2007),105,4.5,1447410961
98848,134246,Survivor (2015),567,0.5,1525289725
98849,134248,Hot Girls Wanted (2015),525,3.0,1476477344
98850,134252,That Munchhausen (1979),105,4.5,1447411191
98851,134326,The Taming of the Scoundrel (1980),105,4.5,1526207561
98852,134334,Phir Hera Pheri (2006),89,4.5,1520409179
98879,134515,BMX Bandits (1983),50,3.0,1514240363
98880,134524,Turtle Power: The Definitive History of the Teenage Mutant Ninja Turtles (2014),380,3.0,1536874232
98881,134528,Aloha (2015),298,0.5,1458650132
98882,134775,Dragon Blade (2015),534,2.0,1459787995
98883,134783,Entourage (2015),298,2.0,1458650075
98884,134796,Bitter Lake (2015),318,5.0,1446924961
98885,134808,No Way Jose (2015),298,2.0,1479057258
98886,134847,Ghost Graduation (2012),89,5.0,1520409207
98887,134849,Duck Amuck (1953),105,4.0,1447574669
98931,134859,The Wolfpack (2015),448,3.5,1467458600
98932,134861,Trevor Noah: African American (2013),111,2.5,1516154900
98966,135198,The Hairdresser (2010),526,4.0,1502136543
98967,135216,The Star Wars Holiday Special (1978),514,0.5,1536380899
98968,135288,Mr. Holmes (2015),567,3.0,1525287014
98983,135534,Krampus (2015),610,3.5,1493848564
99015,135777,Golmaal (2006),89,4.5,1520409425
99016,135787,Bruce Lee: A Warrior's Journey (2000),599,3.5,1519127927
99017,135803,Five Element Ninjas (1982),610,3.5,1479544160
99018,135815,The Magnificent Ruffians (1979),610,4.0,1479544188
99028,135885,Absolutely Anything (2015),534,3.0,1459787996
99044,135937,The Silence of the Hams (1994),89,3.0,1520409567
99045,136012,Bloodsport III (1996),599,1.5,1498504862
99070,136024,The Professional: Golgo 13 (1983),318,3.0,1455886225
99071,136297,Mortal Kombat: The Journey Begins (1995),599,0.5,1519175186
99074,136341,Scooby-Doo! and the Samurai Sword (2009),89,5.0,1520409192
99075,136353,Scooby-Doo! and the Loch Ness Monster (2004),89,5.0,1520409074
99076,136355,Big Top Scooby-Doo! (2012),89,5.0,1520409066
99077,136359,Scooby-Doo Goes Hollywood (1979),89,5.0,1520409395
99078,136443,Gabriel Iglesias: Hot and Fluffy (2007),111,1.5,1516154911
99079,136445,George Carlin: Back in Town (1996),105,5.0,1526207433
99080,136447,George Carlin: You Are All Diseased (1999),105,5.0,1526208332
99083,136469,Larry David: Curb Your Enthusiasm (1999),424,5.0,1457844263
99084,136471,Kevin Hart: Laugh at My Pain (2011),111,3.5,1518812095
99085,136503,Tom and Jerry: Shiver Me Whiskers (2006),89,5.0,1520409404
99086,136511,Jeff Dunham: All Over the Map (2014),111,2.0,1516156349
99087,136540,The FP (2012),408,4.5,1467644186
99088,136556,Kung Fu Panda: Secrets of the Masters (2011),586,5.0,1529899945
99095,136564,Macbeth (2015),50,2.5,1518168246
99104,136654,The Face of an Angel (2015),448,1.5,1459164933
99105,136664,Wild Horses (2015),448,1.0,1486412053
99108,136778,The Squeeze (2015),448,2.0,1481130179
99109,136786,Careful What You Wish For (2015),448,1.5,1478374712
99110,136800,Robot Overlords (2014),448,1.5,1462127826
99111,136816,Bad Asses on the Bayou (2015),448,2.5,1451771590
99112,136834,The Eye: Infinity (2005),89,5.0,1520409019
99113,136838,Kiss me Kismet (2006),509,2.5,1435998776
99114,136840,Da geht noch was! (2013),509,3.5,1435998963
99115,136850,Villain (1971),329,5.0,1523468303
99116,136859,The Lovers (2015),448,1.5,1478200717
99133,136912,God Loves Caviar (2012),233,2.0,1529333199
99134,136958,Mortuary (1983),514,2.0,1533944938
99135,137218,April Morning (1988),599,2.5,1519264285
99140,137345,That Demon Within (2014),599,2.0,1498531283
99141,137517,Carnival Magic (1981),448,0.5,1492953436
99142,137595,Magic Mike XXL (2015),10,4.0,1455356898
99154,137859,Dragon Ball Z Gaiden: The Plot to Destroy the Saiyans (1993),599,4.0,1519132948
99155,137863,Dragon Ball Z: Resurrection of F (2015),380,4.0,1536875272
99174,138186,Sorrow (2015),21,0.5,1436989816
99184,138396,There Will Come a Day (2013),153,3.5,1525551207
99185,138546,The Opposite Sex (2014),448,1.5,1450297616
99186,138610,The Gallows (2015),610,1.5,1493848976
99187,138632,Tokyo Tribe (2014),610,5.0,1479545420
99188,138702,Feast (2014),599,3.0,1498526207
99189,138798,Joe Dirt 2: Beautiful Loser (2015),298,0.5,1450453125
99190,138835,Return to Treasure Island (1988),105,5.0,1526207526
99191,138966,Nasu: Summer in Andalusia (2003),318,5.0,1447511731
99192,139052,Dark Places (2015),448,2.0,1477679994
99193,139130,Afro Samurai (2007),599,2.5,1498518165
99194,139157,Massu Engira Maasilamani (2015),89,4.5,1520409499
99226,139415,Irrational Man (2015),448,3.0,1467397459
99227,139511,Exte: Hair Extensions (2007),610,3.0,1479545400
99228,139640,Ooops! Noah is Gone... (2015),89,5.0,1520409330
99246,139655,Goodnight Mommy (Ich seh ich seh) (2014),610,3.0,1493848639
99249,139747,Before We Go (2014),563,3.5,1448243169
99252,139857,Colonia (2016),448,1.5,1485806308
99253,139859,Ghost in the Shell Arise - Border 2: Ghost Whispers (2013),599,2.5,1498526276
99256,139994,Fracchia contro Dracula (1985),89,4.0,1520409389
99257,140016,Always Watching: A Marble Hornets Story (2015),306,2.0,1518327167
99258,140038,Madly in Love (1981),105,4.5,1526207048
99272,140133,Hollywood Chainsaw Hookers (1988),89,5.0,1520409577
99273,140162,Love (2015),318,4.5,1450717949
99282,140237,The Runner (2015),448,2.0,1472294240
99287,140265,George Carlin: Jammin' in New York (1992),105,5.0,1526207520
99288,140267,The Witch (2015),610,4.0,1493848268
99289,140289,Men & Chicken (2015),18,4.0,1456859803
99290,140301,The Escort (2015),21,3.0,1441393974
99295,140481,"Family Guy Presents: Something, Something, Something, Dark Side (2009)",89,4.5,1520409335
99296,140523,"Visit, The (2015)",495,3.5,1458634732
99297,140525,Secret in Their Eyes (2015),448,1.5,1482590020
99298,140541,The Electric Hotel (1908),89,4.0,1520409521
99299,140561,Jeff Ross Roasts Criminals: Live at Brazos County Jail (2015),89,4.0,1520409401
99300,140627,Battle For Sevastopol (2015),305,5.0,1522099191
99316,140737,The Lost Room (2006),318,3.5,1450218213
99317,140816,Tangerine (2015),318,4.5,1447159376
99318,140850,Every Secret Thing (2014),448,2.0,1477941642
99319,140852,964 Pinocchio (1991),599,1.0,1498531106
99331,141131,Guardians (2016),596,2.5,1535712067
99332,141400,Invincible Shaolin (1978),610,4.0,1479544170
99335,141422,Suffragette (2015),448,2.5,1475668765
99336,141513,Fort Tilden (2014),89,4.0,1520409405
99340,141646,The Unauthorized Saved by the Bell Story (2014),89,3.5,1520409051
99341,141668,War Room (2015),567,0.5,1525290011
99344,141718,Deathgasm (2015),114,5.0,1485387538
99347,141799,Cooties (2015),610,3.5,1493848820
99348,141810,Autumn Marathon (1979),105,4.0,1526207286
99349,141816,12 Chairs (1976),105,5.0,1526207743
99350,141818,Ordinary Miracle (1978),105,4.5,1526206975
99351,141820,Old Men: Robbers (1971),105,4.0,1526207238
99354,141836,It Can't Be! (1975),105,4.5,1447411716
99355,141844,12 Chairs (1971),105,4.5,1446773905
99356,141846,Steve Jobs: The Man in the Machine (2015),601,4.0,1441639208
99362,141928,Bloodsucking Bastards (2015),89,5.0,1520409361
99363,141994,Saving Christmas (2014),514,0.5,1536381303
99364,142020,Oscar (1967),105,5.0,1526207094
99365,142056,Iron Man & Hulk: Heroes United (2013),550,3.0,1488728343
99366,142074,Knock Knock (2015),50,1.5,1527108043
99369,142196,Cornered! (2009),89,4.5,1520409457
99374,142366,Cigarette Burns (2005),610,3.0,1479543146
99383,142424,Into the Forest (2015),448,2.0,1482009512
99384,142444,The Editor (2015),89,5.0,1520409484
99412,142507,Pawn Sacrifice (2015),567,2.5,1525287886
99418,142550,Ryuzo and the Seven Henchmen (2015),89,4.5,1520409140
99419,142558,If I Were a Rich Man (2002),560,3.0,1469675690
99420,142598,Last Shift (2014),610,4.0,1493848878
99421,142602,"F*ck You, Goethe 2 (2015)",50,1.0,1514240284
99422,142831,Garam Masala (2005),89,4.5,1520409391
99423,142961,Life Eternal (2015),50,2.5,1518168348
99428,143001,Anti-Social (2015),448,1.5,1483284368
99429,143031,Jump In! (2007),89,5.0,1520409090
99432,143255,Narcopolis (2014),448,1.5,1474309547
99448,143365,The Circle (2016),249,2.5,1501416804
99459,143410,Hyena Road,448,2.0,1474224802
99460,143458,The Great Hypnotist (2014),123,4.0,1448381953
99461,143472,Into the Grizzly Maze (2015),448,1.5,1459171686
99462,143511,Human (2015),105,5.0,1526206951
99463,143525,Chasuke's Journey (2015),318,4.0,1445511951
99464,143559,L.A. Slasher (2015),89,5.0,1520409581
99473,143896,How To Change The World (2015),318,4.5,1535036899
99477,144210,Just Eat It: A Food Waste Story (2014),18,4.0,1455060282
99478,144222,Bros Before Hos (2013),89,3.0,1520409645
99479,144262,Slow Learners (2015),448,2.0,1491595292
99480,144352,Unforgiven (2013),517,0.5,1487958277
99481,144478,"Sex, Drugs & Taxation (2013)",318,4.5,1451218699
99482,144522,Sky High (2003),599,2.0,1519121418
99483,144606,Confessions of a Dangerous Mind (2002),111,4.0,1517441257
99486,144714,The Perfect Guy (2015),448,1.5,1474972061
99487,144716,Rock the Kasbah (2015),448,2.0,1483221422
99488,144734,Freaks of Nature (2015),534,4.5,1459787995
99491,145080,Extraordinary Tales (2015),318,2.5,1526236187
99492,145150,The Dressmaker (2015),448,3.0,1476465033
99493,145283,Nowitzki: The Perfect Shot (2014),18,3.5,1466508318
99494,145418,Trumbo (2015),305,4.0,1460134224
99495,145491,Our Lips Are Sealed (2000),89,3.5,1520409039
99496,145724,Idaho Transfer (1973),599,0.5,1519114962
99497,145745,Witch Hunt (1999),599,2.5,1519150950
99501,145935,"Peanuts Movie, The (2015)",365,1.5,1489796981
99502,145951,Bloodsport: The Dark Kumite (1999),610,0.5,1493849019
99503,145994,Formula of Love (1984),105,5.0,1526207490
99504,146024,A Man from Boulevard des Capucines (1987),256,4.0,1446579860
99505,146028,The Adventures of Sherlock Holmes and Dr. Watson: The Hound of the Baskervilles (1981),105,4.0,1448000401
99506,146210,Blue Mountain State: The Rise of Thadland (2015),249,3.0,1456058614
99507,146244,Dil To Pagal Hai (1997),89,4.0,1520409515
99508,146309,The Boy and the Beast (2015),610,4.0,1493850187
99517,146662,Dragons: Gift of the Night Fury (2011),210,5.0,1513943333
99518,146682,Twinsters (2015),525,4.0,1476480355
99519,146684,Cosmic Scrat-tastrophe (2015),89,5.0,1520409464
99520,146688,Solace (2015),448,2.0,1472820632
99521,146730,Lost in the Sun (2015),448,2.0,1499103430
99522,146986,Le Maître d'école (1981),89,4.0,1520409513
99523,147002,Eros (2004),318,4.0,1502207152
99524,147142,Those Happy Days (2006),125,3.0,1474414866
99525,147196,The Girls (1961),105,5.0,1526207040
99526,147250,The Adventures of Sherlock Holmes and Doctor Watson,105,5.0,1526207354
99527,147282,What Men Still Talk About (2011),105,4.0,1526207260
99528,147286,The Adventures of Sherlock Holmes and Doctor Watson: The Treasures of Agra (1983),105,5.0,1526207037
99529,147300,Adventures Of Sherlock Holmes And Dr. Watson: The Twentieth Century Approaches (1986),105,5.0,1526207029
99530,147326,The Adventures of Sherlock Holmes and Doctor Watson: King of Blackmailers (1980),105,5.0,1526207948
99531,147328,The Adventures of Sherlock Holmes and Dr. Watson: Bloody Signature (1979),105,5.0,1526207391
99532,147330,Sherlock Holmes and Dr. Watson: Acquaintance (1979),105,5.0,1526207403
99555,147410,A Perfect Day (2015),89,5.0,1520409171
99556,147657,Masked Avengers (1981),610,4.0,1479544210
99557,147662,Return of the One-Armed Swordsman (1969),610,3.0,1479544214
99558,147936,The Lord's Lantern in Budapest (1999),89,4.5,1520409092
99559,148166,Hitchcock/Truffaut (2015),610,3.5,1479542224
99562,148238,A Very Murray Christmas (2015),560,2.5,1469647730
99565,148482,Truth (2015),448,3.0,1484418166
99566,148592,Just Jim (2015),448,3.0,1487797588
99593,148632,Applesauce (2015),89,4.5,1520409568
99596,148667,John Mulaney: The Comeback Kid (2015),525,3.5,1476477605
99599,148675,North Pole: Open For Christmas (2015),21,2.0,1452051802
99600,148709,Mojave (2015),448,2.0,1489843891
99601,148775,Wizards of Waverly Place: The Movie (2009),89,4.0,1520408998
99611,148978,Blue Exorcist: The Movie (2012),184,4.0,1537098891
99612,148982,Devil Dog: The Hound of Hell (1978),462,4.0,1515473938
99613,149011,He Never Died (2015),610,3.5,1493848843
99614,149144,Parasyte: Part 1 (2014),125,4.0,1475264557
99615,149146,Parasyte: Part 2 (2015),125,4.0,1475264558
99616,149330,A Cosmic Christmas (1977),514,4.0,1535944005
99617,149334,Nocturnal Animals,306,3.0,1518380372
99618,149350,Lumberjack Man (2015),89,5.0,1520409463
99632,149380,'Tis the Season for Love (2015),21,1.5,1452051859
99641,149508,Spellbound (2011),89,5.0,1520409454
99642,149566,Unicorn City (2012),89,5.0,1520409393
99643,149590,Standoff (2016),448,2.5,1464975088
99644,149612,Swelter (2014),448,2.0,1472845892
99645,149830,Pride and Prejudice and Zombies (2016),125,4.5,1474295465
99646,149902,Garm Wars: The Last Druid (2014),125,2.0,1476224175
99647,150254,The Devil's Candy (2015),567,2.0,1525288247
99660,150554,The Love Bug (1997),89,5.0,1520409344
99663,150604,Moonwalkers (2015),448,2.5,1492962436
99664,150696,Tomorrow (2015),318,4.5,1535036639
99665,150993,Anacleto: Agente secreto (2015),534,4.0,1459787996
99666,151311,Wiener-Dog (2016),462,3.0,1515473601
99670,151317,Maggie's Plan (2015),448,2.0,1491595185
99674,151479,The Flash 2 - Revenge of the Trickster (1991),599,1.5,1519362470
99675,151501,Exposed (2016),448,1.5,1489778733
99676,151557,Stonewall (2015),596,2.5,1535829586
99677,151559,Frankenstein (2015),448,2.0,1487877726
99678,151653,Welcome to Happiness (2015),448,1.5,1493408730
99679,151687,Risen (2016),567,0.5,1525289907
99680,151695,The Survivalist (2015),125,4.0,1474836315
99685,151745,Reptilicus (1961),448,0.5,1492286246
99686,151759,Requiem for the American Dream (2015),50,2.5,1514240106
99689,151769,Three from Prostokvashino (1978),105,5.0,1526207987
99690,151777,The Finest Hours (2016),448,3.0,1479931510
99691,151781,Ghost in the Shell: Solid State Society (2006),599,3.5,1498526290
99694,152063,Gods of Egypt (2016),567,0.5,1525290000
99695,152065,Embrace of the Serpent (2016),318,3.5,1482683226
99696,152071,Race (2016),567,1.5,1525289151
99748,152085,Desierto (2016),448,2.5,1499107829
99753,152105,Dad's Army (1971),448,4.5,1481226280
99754,152173,Michael Jackson's Thriller (1983),380,4.0,1508437367
99755,152270,The Wait (2015),153,3.5,1525551506
99756,152284,War and Peace (2016),125,3.5,1474627030
99757,152372,Southbound (2016),610,3.5,1493848841
99758,152591,Ip Man 3 (2015),105,4.0,1526207741
99759,152658,Santa's Little Helper (2015),448,1.5,1480865867
